Scheme Code;Net Asset Value;Repurchase Price;Sale Price;Date
100471;Franklin India Bluechip Fund-Growth;253.4587;250.9241;253.4587;19-Mar-2014
100471;Franklin India Bluechip Fund-Growth;251.5453;249.0298;251.5453;20-Mar-2014
100471;Franklin India Bluechip Fund-Growth;251.0564;248.5458;251.0564;21-Mar-2014
100471;Franklin India Bluechip Fund-Growth;254.7105;252.1634;254.7105;24-Mar-2014
100471;Franklin India Bluechip Fund-Growth;254.5891;252.0432;254.5891;25-Mar-2014
100471;Franklin India Bluechip Fund-Growth;255.6116;253.0555;255.6116;26-Mar-2014
100471;Franklin India Bluechip Fund-Growth;257.4094;254.8353;257.4094;27-Mar-2014
100471;Franklin India Bluechip Fund-Growth;260.0460;257.4455;260.0460;28-Mar-2014
100471;Franklin India Bluechip Fund-Growth;260.8636;258.2550;260.8636;31-Mar-2014
100471;Franklin India Bluechip Fund-Growth;260.7520;258.1445;260.7520;01-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.9779;260.3481;262.9779;02-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.1395;259.5181;262.1395;03-Apr-2014
100471;Franklin India Bluechip Fund-Growth;261.1315;258.5202;261.1315;04-Apr-2014
100471;Franklin India Bluechip Fund-Growth;260.1320;257.5307;260.1320;07-Apr-2014
100471;Franklin India Bluechip Fund-Growth;263.0996;260.4686;263.0996;09-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.6831;260.0563;262.6831;10-Apr-2014
100471;Franklin India Bluechip Fund-Growth;261.6579;259.0413;261.6579;11-Apr-2014
100471;Franklin India Bluechip Fund-Growth;260.4735;257.8688;260.4735;15-Apr-2014
100471;Franklin India Bluechip Fund-Growth;257.5252;254.9499;257.5252;16-Apr-2014
100471;Franklin India Bluechip Fund-Growth;260.7393;258.1319;260.7393;17-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.4304;259.8061;262.4304;21-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.8289;260.2006;262.8289;22-Apr-2014
100471;Franklin India Bluechip Fund-Growth;263.8333;261.1950;263.8333;23-Apr-2014
100471;Franklin India Bluechip Fund-Growth;262.2086;259.5865;262.2086;25-Apr-2014
100471;Franklin India Bluechip Fund-Growth;261.7552;259.1376;261.7552;28-Apr-2014
100471;Franklin India Bluechip Fund-Growth;259.8659;257.2672;259.8659;29-Apr-2014
100471;Franklin India Bluechip Fund-Growth;258.0763;255.4955;258.0763;30-Apr-2014
100471;Franklin India Bluechip Fund-Growth;258.7553;256.1677;258.7553;02-May-2014
100471;Franklin India Bluechip Fund-Growth;259.0384;256.4480;259.0384;05-May-2014
100471;Franklin India Bluechip Fund-Growth;259.3836;256.7898;259.3836;06-May-2014
100471;Franklin India Bluechip Fund-Growth;257.3583;254.7847;257.3583;07-May-2014
100471;Franklin India Bluechip Fund-Growth;257.1800;254.6082;257.1800;08-May-2014
100471;Franklin India Bluechip Fund-Growth;264.6324;261.9861;264.6324;09-May-2014
100471;Franklin India Bluechip Fund-Growth;270.0360;267.3356;270.0360;12-May-2014
100471;Franklin India Bluechip Fund-Growth;273.4713;270.7366;273.4713;13-May-2014
100471;Franklin India Bluechip Fund-Growth;273.8267;271.0884;273.8267;14-May-2014
100471;Franklin India Bluechip Fund-Growth;273.0654;270.3347;273.0654;15-May-2014
100471;Franklin India Bluechip Fund-Growth;277.6102;274.8341;277.6102;16-May-2014
100471;Franklin India Bluechip Fund-Growth;282.3623;279.5387;282.3623;19-May-2014
100471;Franklin India Bluechip Fund-Growth;282.2619;279.4393;282.2619;20-May-2014
100471;Franklin India Bluechip Fund-Growth;281.6624;278.8458;281.6624;21-May-2014
100471;Franklin India Bluechip Fund-Growth;282.6541;279.8276;282.6541;22-May-2014
100471;Franklin India Bluechip Fund-Growth;285.6254;282.7691;285.6254;23-May-2014
100471;Franklin India Bluechip Fund-Growth;284.6111;281.7650;284.6111;26-May-2014
100471;Franklin India Bluechip Fund-Growth;283.9799;281.1401;283.9799;27-May-2014
100471;Franklin India Bluechip Fund-Growth;285.2165;282.3643;285.2165;28-May-2014
100471;Franklin India Bluechip Fund-Growth;281.4997;278.6847;281.4997;29-May-2014
100471;Franklin India Bluechip Fund-Growth;281.9916;279.1717;281.9916;30-May-2014
100471;Franklin India Bluechip Fund-Growth;287.9677;285.0880;287.9677;02-Jun-2014
100471;Franklin India Bluechip Fund-Growth;289.2547;286.3622;289.2547;03-Jun-2014
100471;Franklin India Bluechip Fund-Growth;289.3361;286.4427;289.3361;04-Jun-2014
100471;Franklin India Bluechip Fund-Growth;291.1855;288.2736;291.1855;05-Jun-2014
100471;Franklin India Bluechip Fund-Growth;295.2923;292.3394;295.2923;06-Jun-2014
100471;Franklin India Bluechip Fund-Growth;299.3659;296.3722;299.3659;09-Jun-2014
100471;Franklin India Bluechip Fund-Growth;299.3522;296.3587;299.3522;10-Jun-2014
100471;Franklin India Bluechip Fund-Growth;298.0186;295.0384;298.0186;11-Jun-2014
100471;Franklin India Bluechip Fund-Growth;297.9384;294.9590;297.9384;12-Jun-2014
100471;Franklin India Bluechip Fund-Growth;293.6798;290.7430;293.6798;13-Jun-2014
100471;Franklin India Bluechip Fund-Growth;294.1868;291.2449;294.1868;16-Jun-2014
100471;Franklin India Bluechip Fund-Growth;298.1963;295.2143;298.1963;17-Jun-2014
100471;Franklin India Bluechip Fund-Growth;295.7330;292.7757;295.7330;18-Jun-2014
100471;Franklin India Bluechip Fund-Growth;294.9317;291.9824;294.9317;19-Jun-2014
100471;Franklin India Bluechip Fund-Growth;293.9266;290.9873;293.9266;20-Jun-2014
100471;Franklin India Bluechip Fund-Growth;294.7991;291.8511;294.7991;23-Jun-2014
100471;Franklin India Bluechip Fund-Growth;296.9734;294.0037;296.9734;24-Jun-2014
100471;Franklin India Bluechip Fund-Growth;296.1147;293.1536;296.1147;25-Jun-2014
100471;Franklin India Bluechip Fund-Growth;293.7684;290.8307;293.7684;26-Jun-2014
100471;Franklin India Bluechip Fund-Growth;294.2792;291.3364;294.2792;27-Jun-2014
100471;Franklin India Bluechip Fund-Growth;298.2217;295.2395;298.2217;30-Jun-2014
100471;Franklin India Bluechip Fund-Growth;299.1372;296.1458;299.1372;01-Jul-2014
100471;Franklin India Bluechip Fund-Growth;302.2126;299.1905;302.2126;02-Jul-2014
100471;Franklin India Bluechip Fund-Growth;301.8116;298.7935;301.8116;03-Jul-2014
100471;Franklin India Bluechip Fund-Growth;302.6243;299.5981;302.6243;04-Jul-2014
100471;Franklin India Bluechip Fund-Growth;303.3669;300.3332;303.3669;07-Jul-2014
100471;Franklin India Bluechip Fund-Growth;297.0647;294.0941;297.0647;08-Jul-2014
100471;Franklin India Bluechip Fund-Growth;294.7066;291.7595;294.7066;09-Jul-2014
100471;Franklin India Bluechip Fund-Growth;294.3707;291.4270;294.3707;10-Jul-2014
100471;Franklin India Bluechip Fund-Growth;290.1160;287.2148;290.1160;11-Jul-2014
100471;Franklin India Bluechip Fund-Growth;289.8687;286.9700;289.8687;14-Jul-2014
100471;Franklin India Bluechip Fund-Growth;292.6921;289.7652;292.6921;15-Jul-2014
100471;Franklin India Bluechip Fund-Growth;295.5074;292.5523;295.5074;16-Jul-2014
100471;Franklin India Bluechip Fund-Growth;296.7013;293.7343;296.7013;17-Jul-2014
100471;Franklin India Bluechip Fund-Growth;297.8388;294.8604;297.8388;18-Jul-2014
100471;Franklin India Bluechip Fund-Growth;298.7621;295.7745;298.7621;21-Jul-2014
100471;Franklin India Bluechip Fund-Growth;301.4631;298.4485;301.4631;22-Jul-2014
100471;Franklin India Bluechip Fund-Growth;302.2037;299.1817;302.2037;23-Jul-2014
100471;Franklin India Bluechip Fund-Growth;303.3672;300.3335;303.3672;24-Jul-2014
100471;Franklin India Bluechip Fund-Growth;301.8498;298.8313;301.8498;25-Jul-2014
100471;Franklin India Bluechip Fund-Growth;300.2643;297.2617;300.2643;28-Jul-2014
100471;Franklin India Bluechip Fund-Growth;303.2009;300.1689;303.2009;30-Jul-2014
100471;Franklin India Bluechip Fund-Growth;301.0892;298.0783;301.0892;31-Jul-2014
100471;Franklin India Bluechip Fund-Growth;297.9673;294.9876;297.9673;01-Aug-2014
100471;Franklin India Bluechip Fund-Growth;300.6862;297.6793;300.6862;04-Aug-2014
100471;Franklin India Bluechip Fund-Growth;302.8105;299.7824;302.8105;05-Aug-2014
100471;Franklin India Bluechip Fund-Growth;300.9475;297.938;300.9475;06-Aug-2014
100471;Franklin India Bluechip Fund-Growth;299.0584;296.0678;299.0584;07-Aug-2014
100471;Franklin India Bluechip Fund-Growth;296.1435;293.1821;296.1435;08-Aug-2014
100471;Franklin India Bluechip Fund-Growth;298.1756;295.1938;298.1756;11-Aug-2014
100471;Franklin India Bluechip Fund-Growth;301.0003;297.9903;301.0003;12-Aug-2014
100471;Franklin India Bluechip Fund-Growth;300.0186;297.0184;300.0186;13-Aug-2014
100471;Franklin India Bluechip Fund-Growth;301.998;298.978;301.998;14-Aug-2014
100471;Franklin India Bluechip Fund-Growth;306.47;303.4053;306.47;18-Aug-2014
100471;Franklin India Bluechip Fund-Growth;309.172;306.0803;309.172;19-Aug-2014
100471;Franklin India Bluechip Fund-Growth;309.6731;306.5764;309.6731;20-Aug-2014
100471;Franklin India Bluechip Fund-Growth;310.0813;306.9805;310.0813;21-Aug-2014
100471;Franklin India Bluechip Fund-Growth;310.8899;307.781;310.8899;22-Aug-2014
100471;Franklin India Bluechip Fund-Growth;310.1018;307.0008;310.1018;25-Aug-2014
100471;Franklin India Bluechip Fund-Growth;308.7953;305.7073;308.7953;26-Aug-2014
100471;Franklin India Bluechip Fund-Growth;310.7548;307.6473;310.7548;27-Aug-2014
100471;Franklin India Bluechip Fund-Growth;311.5179;308.4027;311.5179;28-Aug-2014
100471;Franklin India Bluechip Fund-Growth;315.8978;312.7388;315.8978;01-Sep-2014
100471;Franklin India Bluechip Fund-Growth;318.5649;315.3793;318.5649;02-Sep-2014
100471;Franklin India Bluechip Fund-Growth;320.6638;317.4572;320.6638;03-Sep-2014
100471;Franklin India Bluechip Fund-Growth;320.3117;317.1086;320.3117;04-Sep-2014
100471;Franklin India Bluechip Fund-Growth;319.9365;316.7371;319.9365;05-Sep-2014
100471;Franklin India Bluechip Fund-Growth;323.6472;320.4107;323.6472;08-Sep-2014
100471;Franklin India Bluechip Fund-Growth;323.1887;319.9568;323.1887;09-Sep-2014
100471;Franklin India Bluechip Fund-Growth;321.4395;318.2251;321.4395;10-Sep-2014
100471;Franklin India Bluechip Fund-Growth;321.1808;317.969;321.1808;11-Sep-2014
100471;Franklin India Bluechip Fund-Growth;322.0071;318.787;322.0071;12-Sep-2014
100471;Franklin India Bluechip Fund-Growth;320.0063;316.8062;320.0063;15-Sep-2014
100471;Franklin India Bluechip Fund-Growth;315.6240;312.4678;315.6240;16-Sep-2014
100471;Franklin India Bluechip Fund-Growth;317.1159;313.9447;317.1159;17-Sep-2014
100471;Franklin India Bluechip Fund-Growth;322.1678;318.9461;322.1678;18-Sep-2014
100471;Franklin India Bluechip Fund-Growth;321.8588;318.6402;321.8588;19-Sep-2014
100471;Franklin India Bluechip Fund-Growth;322.1445;318.9231;322.1445;22-Sep-2014
100471;Franklin India Bluechip Fund-Growth;317.4815;314.3067;317.4815;23-Sep-2014
100471;Franklin India Bluechip Fund-Growth;316.2092;313.0471;316.2092;24-Sep-2014
100471;Franklin India Bluechip Fund-Growth;312.5720;309.4463;312.5720;25-Sep-2014
100471;Franklin India Bluechip Fund-Growth;315.564;312.4084;315.564;26-Sep-2014
100471;Franklin India Bluechip Fund-Growth;314.7162;311.5690;314.7162;29-Sep-2014
100471;Franklin India Bluechip Fund-Growth;314.2892;311.1463;314.2892;30-Sep-2014
100471;Franklin India Bluechip Fund-Growth;314.3538;311.2103;314.3538;01-Oct-2014
100471;Franklin India Bluechip Fund-Growth;311.4018;308.2878;311.4018;07-Oct-2014
100471;Franklin India Bluechip Fund-Growth;310.9780;307.8682;310.9780;08-Oct-2014
100471;Franklin India Bluechip Fund-Growth;315.4744;312.3197;315.4744;09-Oct-2014
100471;Franklin India Bluechip Fund-Growth;312.8196;309.6914;312.8196;10-Oct-2014
100471;Franklin India Bluechip Fund-Growth;313.8940;310.7551;313.8940;13-Oct-2014
100471;Franklin India Bluechip Fund-Growth;314.2592;311.1166;314.2592;14-Oct-2014
100471;Franklin India Bluechip Fund-Growth;310.2931;307.1902;310.2931;16-Oct-2014
100471;Franklin India Bluechip Fund-Growth;313.5159;310.3807;313.5159;17-Oct-2014
100471;Franklin India Bluechip Fund-Growth;317.2648;314.0922;317.2648;20-Oct-2014
100471;Franklin India Bluechip Fund-Growth;318.8298;315.6415;318.8298;21-Oct-2014
100471;Franklin India Bluechip Fund-Growth;321.7014;318.4844;321.7014;22-Oct-2014
100471;Franklin India Bluechip Fund-Growth;323.0170;319.7868;323.0170;27-Oct-2014
100471;Franklin India Bluechip Fund-Growth;323.0702;319.8395;323.0702;28-Oct-2014
100471;Franklin India Bluechip Fund-Growth;324.6907;321.4438;324.6907;29-Oct-2014
100471;Franklin India Bluechip Fund-Growth;327.6949;324.4180;327.6949;30-Oct-2014
100471;Franklin India Bluechip Fund-Growth;332.4481;329.1236;332.4481;31-Oct-2014
100471;Franklin India Bluechip Fund-Growth;332.1501;328.8286;332.1501;03-Nov-2014
100471;Franklin India Bluechip Fund-Growth;332.9222;329.5930;332.9222;05-Nov-2014
100471;Franklin India Bluechip Fund-Growth;336.0400;332.6796;336.0400;07-Nov-2014
100471;Franklin India Bluechip Fund-Growth;335.8767;332.5179;335.8767;10-Nov-2014
100471;Franklin India Bluechip Fund-Growth;337.2409;333.8685;337.2409;11-Nov-2014
100471;Franklin India Bluechip Fund-Growth;338.2314;334.8491;338.2314;12-Nov-2014
100471;Franklin India Bluechip Fund-Growth;337.7615;334.3839;337.7615;13-Nov-2014
100471;Franklin India Bluechip Fund-Growth;338.6691;335.2824;338.6691;14-Nov-2014
100471;Franklin India Bluechip Fund-Growth;339.1282;335.7369;339.1282;17-Nov-2014
100471;Franklin India Bluechip Fund-Growth;339.9094;336.5103;339.9094;18-Nov-2014
100471;Franklin India Bluechip Fund-Growth;338.9802;335.5904;338.9802;19-Nov-2014
100471;Franklin India Bluechip Fund-Growth;338.4857;335.1008;338.4857;20-Nov-2014
100471;Franklin India Bluechip Fund-Growth;341.2365;337.8241;341.2365;21-Nov-2014
100471;Franklin India Bluechip Fund-Growth;342.9535;339.524;342.9535;24-Nov-2014
100471;Franklin India Bluechip Fund-Growth;340.8124;337.4043;340.8124;25-Nov-2014
100471;Franklin India Bluechip Fund-Growth;340.6877;337.2808;340.6877;26-Nov-2014
100471;Franklin India Bluechip Fund-Growth;341.6311;338.2148;341.6311;27-Nov-2014
100471;Franklin India Bluechip Fund-Growth;345.8127;342.3546;345.8127;28-Nov-2014
100471;Franklin India Bluechip Fund-Growth;346.1272;342.6659;346.1272;01-Dec-2014
100471;Franklin India Bluechip Fund-Growth;345.3432;341.8898;345.3432;02-Dec-2014
100471;Franklin India Bluechip Fund-Growth;346.5429;343.0775;346.5429;03-Dec-2014
100471;Franklin India Bluechip Fund-Growth;346.6035;343.1375;346.6035;04-Dec-2014
100471;Franklin India Bluechip Fund-Growth;344.8535;341.4050;344.8535;05-Dec-2014
100471;Franklin India Bluechip Fund-Growth;340.4816;337.0768;340.4816;08-Dec-2014
100471;Franklin India Bluechip Fund-Growth;336.4986;333.1336;336.4986;09-Dec-2014
100471;Franklin India Bluechip Fund-Growth;337.4752;334.1004;337.4752;10-Dec-2014
100471;Franklin India Bluechip Fund-Growth;334.6377;331.2913;334.6377;11-Dec-2014
100471;Franklin India Bluechip Fund-Growth;333.0722;329.7415;333.0722;12-Dec-2014
100471;Franklin India Bluechip Fund-Growth;333.1614;329.8298;333.1614;15-Dec-2014
100471;Franklin India Bluechip Fund-Growth;328.3768;325.093;328.3768;16-Dec-2014
100471;Franklin India Bluechip Fund-Growth;326.8015;323.5335;326.8015;17-Dec-2014
100471;Franklin India Bluechip Fund-Growth;332.0809;328.7601;332.0809;18-Dec-2014
100471;Franklin India Bluechip Fund-Growth;334.5923;331.2464;334.5923;19-Dec-2014
100471;Franklin India Bluechip Fund-Growth;337.7396;334.3622;337.7396;22-Dec-2014
100471;Franklin India Bluechip Fund-Growth;336.5087;333.1436;336.5087;23-Dec-2014
100471;Franklin India Bluechip Fund-Growth;334.5041;331.1591;334.5041;24-Dec-2014
100471;Franklin India Bluechip Fund-Growth;335.5013;332.1463;335.5013;26-Dec-2014
100471;Franklin India Bluechip Fund-Growth;336.2072;332.8451;336.2072;29-Dec-2014
100471;Franklin India Bluechip Fund-Growth;336.9463;333.5768;336.9463;30-Dec-2014
100471;Franklin India Bluechip Fund-Growth;338.0004;334.6204;338.0004;31-Dec-2014
100471;Franklin India Bluechip Fund-Growth;338.8197;335.4315;338.8197;01-Jan-2015
100471;Franklin India Bluechip Fund-Growth;342.891;339.4621;342.891;02-Jan-2015
100471;Franklin India Bluechip Fund-Growth;342.3412;338.9178;342.3412;05-Jan-2015
100471;Franklin India Bluechip Fund-Growth;334.5547;331.2092;334.5547;06-Jan-2015
100471;Franklin India Bluechip Fund-Growth;333.1971;329.8651;333.1971;07-Jan-2015
100471;Franklin India Bluechip Fund-Growth;338.0661;334.6854;338.0661;08-Jan-2015
100471;Franklin India Bluechip Fund-Growth;339.9065;336.5074;339.9065;09-Jan-2015
100471;Franklin India Bluechip Fund-Growth;341.2684;337.8557;341.2684;12-Jan-2015
100471;Franklin India Bluechip Fund-Growth;341.5305;338.1152;341.5305;13-Jan-2015
100471;Franklin India Bluechip Fund-Growth;341.2738;337.8611;341.2738;14-Jan-2015
100471;Franklin India Bluechip Fund-Growth;347.6617;344.1851;347.6617;15-Jan-2015
100471;Franklin India Bluechip Fund-Growth;347.7465;344.2690;347.7465;16-Jan-2015
100471;Franklin India Bluechip Fund-Growth;350.7499;347.2424;350.7499;19-Jan-2015
100471;Franklin India Bluechip Fund-Growth;354.5486;351.0031;354.5486;20-Jan-2015
100471;Franklin India Bluechip Fund-Growth;357.0416;353.4712;357.0416;21-Jan-2015
100471;Franklin India Bluechip Fund-Growth;358.6240;355.0378;358.6240;22-Jan-2015
100471;Franklin India Bluechip Fund-Growth;362.0413;358.4209;362.0413;23-Jan-2015
100471;Franklin India Bluechip Fund-Growth;363.7343;360.097;363.7343;27-Jan-2015
100471;Franklin India Bluechip Fund-Growth;362.5284;358.9031;362.5284;28-Jan-2015
100471;Franklin India Bluechip Fund-Growth;363.8665;360.2278;363.8665;29-Jan-2015
100471;Franklin India Bluechip Fund-Growth;359.6098;356.0137;359.6098;30-Jan-2015
100471;Franklin India Bluechip Fund-Growth;357.4161;353.8419;357.4161;02-Feb-2015
100471;Franklin India Bluechip Fund-Growth;354.7482;351.2007;354.7482;03-Feb-2015
100471;Franklin India Bluechip Fund-Growth;354.1481;350.6066;354.1481;04-Feb-2015
100471;Franklin India Bluechip Fund-Growth;354.7655;351.2178;354.7655;05-Feb-2015
100471;Franklin India Bluechip Fund-Growth;351.8062;348.2881;351.8062;06-Feb-2015
100471;Franklin India Bluechip Fund-Growth;347.6798;344.2030;347.6798;09-Feb-2015
100471;Franklin India Bluechip Fund-Growth;350.4234;346.9192;350.4234;10-Feb-2015
100471;Franklin India Bluechip Fund-Growth;353.2740;349.7413;353.2740;11-Feb-2015
100471;Franklin India Bluechip Fund-Growth;356.5369;352.9715;356.5369;12-Feb-2015
100471;Franklin India Bluechip Fund-Growth;359.6186;356.0224;359.6186;13-Feb-2015
100471;Franklin India Bluechip Fund-Growth;358.4456;354.8611;358.4456;16-Feb-2015
100471;Franklin India Bluechip Fund-Growth;360.0018;356.4018;360.0018;18-Feb-2015
100471;Franklin India Bluechip Fund-Growth;360.5956;356.9896;360.5956;19-Feb-2015
100471;Franklin India Bluechip Fund-Growth;358.8105;355.2224;358.8105;20-Feb-2015
100471;Franklin India Bluechip Fund-Growth;356.6096;353.0435;356.6096;23-Feb-2015
100471;Franklin India Bluechip Fund-Growth;356.0313;352.4710;356.0313;24-Feb-2015
100471;Franklin India Bluechip Fund-Growth;355.6650;352.1084;355.6650;25-Feb-2015
100471;Franklin India Bluechip Fund-Growth;352.2813;348.7585;352.2813;26-Feb-2015
100471;Franklin India Bluechip Fund-Growth;358.5782;354.9924;358.5782;27-Feb-2015
100471;Franklin India Bluechip Fund-Growth;367.2859;363.6130;367.2859;02-Mar-2015
100471;Franklin India Bluechip Fund-Growth;368.3926;364.7087;368.3926;03-Mar-2015
100471;Franklin India Bluechip Fund-Growth;365.1986;361.5466;365.1986;04-Mar-2015
100471;Franklin India Bluechip Fund-Growth;365.1207;361.4695;365.1207;05-Mar-2015
100471;Franklin India Bluechip Fund-Growth;358.1454;354.5639;358.1454;09-Mar-2015
100471;Franklin India Bluechip Fund-Growth;358.8938;355.3049;358.8938;10-Mar-2015
100471;Franklin India Bluechip Fund-Growth;358.9120;355.3229;358.9120;11-Mar-2015
100471;Franklin India Bluechip Fund-Growth;361.7047;358.0877;361.7047;12-Mar-2015
100471;Franklin India Bluechip Fund-Growth;357.3064;353.7333;357.3064;13-Mar-2015
100471;Franklin India Bluechip Fund-Growth;357.0913;353.5204;357.0913;16-Mar-2015
